postal_code,province_code,municipality_code,municipality_name
42351,42,42007,Alcubilla de Avellaneda
42360,42,42035,Berlanga de Duero
42365,42,42365,Fuentetovar
42366,42,42177,Tajueco
42367,42,42048,Caltojar
42368,42,42031,Barcones
42391,42,42162,San Esteban de Gormaz
43001,43,43148,Tarragona
43002,43,43148,Tarragona
43003,43,43148,Tarragona
43004,43,43148,Tarragona
43005,43,43148,Tarragona
43006,43,43148,Tarragona
43007,43,43148,Tarragona
43008,43,43148,Tarragona
43070,43,43070,Tarragona (CP 43070)
43071,43,43071,Tarragona (CP 43071)
43080,43,43080,Tarragona (CP 43080)
43100,43,43148,Tarragona
43110,43,43907,"Canonja, La"
43120,43,43047,Constantí
43130,43,43148,Tarragona
43140,43,43109,la Pobla de Mafumet
43141,43,43166,Vilallonga del Camp
43142,43,43134,el Rourell
43143,43,43080,la Masó
43144,43,43160,Vallmoll
43150,43,43043,el Catllar
43151,43,43100,els Pallaresos
43152,43,43103,Perafort
43153,43,43066,els Garidells
43154,43,43144,la Secuita
43155,43,43103,Perafort
43178,43,43178,La Papiola
43200,43,43200,Reus
43201,43,43123,Reus
43202,43,43123,Reus
43203,43,43123,Reus
43204,43,43123,Reus
43205,43,43123,Reus
43206,43,43171,Vila-seca
43300,43,43092,Mont-roig del Camp
43310,43,43045,Colldejou
43311,43,43167,Vilanova d'Escornalbou
43312,43,43167,Vilanova d'Escornalbou
43320,43,43118,Pratdip
43321,43,43321,Santa Marina (Urbanitzacio)
43330,43,43129,Riudoms
43340,43,43088,Montbrió del Camp
43350,43,43031,les Borges del Camp
43360,43,43049,Cornudella de Montsant
43361,43,43096,la Morera de Montsant
43362,43,43049,Cornudella de Montsant
43363,43,43157,Ulldemolins
43364,43,43057,la Febró
43365,43,43009,Alforja
43370,43,43099,la Palma d'Ebre
43371,43,43075,Margalef
43372,43,43027,"Bisbal de Falset, La"
43373,43,43035,Cabacés
43374,43,43174,la Vilella Baixa
43375,43,43173,la Vilella Alta
43376,43,43112,Poboleda
43379,43,43096,la Morera de Montsant
43380,43,43169,Vilaplana
43381,43,43007,l'Aleixar
43382,43,43081,Maspujols
43390,43,43128,Riudecols
43391,43,43178,Vinyols i els Arcs
43392,43,43042,Castellvell del Camp
43393,43,43011,Almoster
43400,43,43086,Montblanc
43410,43,43086,Montblanc
43411,43,43029,Blancafort
43412,43,43147,Solivella
43413,43,43101,Passanant i Belltall
43414,43,43086,Montblanc
43415,43,43086,Montblanc
43420,43,43139,Santa Coloma de Queralt
43421,08,08021,Bellprat
43421,43,08021,Bellprat
43422,43,43021,Barberà de la Conca
43423,43,43107,Pira
43424,43,43142,Sarral
43425,43,43101,Passanant i Belltall
43426,43,43130,Rocafort de Queralt
43427,43,43073,Llorac
43428,43,43105,les Piles
43429,43,43021,Barberà de la Conca
43430,43,43176,Vimbodí i Poblet
43439,43,43158,Vallclara
43440,43,43054,l'Espluga de Francolí
43448,43,43176,Vimbodí i Poblet
43449,43,43176,Vimbodí i Poblet
43450,43,43124,la Riba
43459,43,43086,Montblanc
43460,43,43005,Alcover
43461,43,43461,Serradalt
43470,43,43145,la Selva del Camp
43479,43,43003,l'Albiol
43480,43,43171,Vila-seca
43481,43,43171,Vila-seca
43490,43,43172,Vilaverd
43491,43,43161,Valls
43500,43,43155,Tortosa
43510,43,43155,Tortosa
43511,43,43149,Tivenys
43512,43,43025,Benifallet
43513,43,43121,Rasquera
43514,43,43077,Mas de Barberans
43515,43,43063,la Galera
43516,43,43068,Godall
43517,43,43155,Tortosa
43518,43,43518,Sant Llatzer
43519,43,43104,el Perelló
43520,43,43133,Roquetes
43527,43,43155,Tortosa
43528,43,43008,Alfara de Carles
43529,43,43133,Roquetes
43530,43,43004,Alcanar
43540,43,43136,Sant Carles de la Ràpita
43548,43,43136,Sant Carles de la Ràpita
43549,43,43014,Amposta
43550,43,43156,Ulldecona
43558,43,43062,Freginals
43559,43,43156,Ulldecona
43560,43,43044,la Sénia
43569,43,43004,Alcanar
43570,43,43138,Santa Bàrbara
43580,43,43901,Deltebre
43590,43,43155,Tortosa
43591,43,43006,Aldover
43592,43,43052,Aldover
43593,43,43102,Paüls
43594,43,43106,el Pinell de Brai
43595,43,43117,Prat de Comte
43596,43,43071,Horta de Sant Joan
43597,43,43018,Arnes
43700,43,43163,el Vendrell
43710,43,43140,Santa Oliva
43711,43,43020,Banyeres del Penedès
43712,43,43074,Llorenç del Penedès
43713,43,43137,Sant Jaume dels Domenys
43714,43,43001,Aiguamúrcia
43715,43,43074,Llorenç del Penedès
43716,43,43002,Albinyana
43717,43,43028,la Bisbal del Penedès
43718,43,43002,Albinyana
43719,43,43024,Bellvei
43720,43,43016,l'Arboç
43729,43,43729,Valdemar (Urbanitzacio)
43730,43,43076,Marçà
43736,43,43058,la Figuera
43737,43,43154,Torroja del Priorat
43738,43,43023,Bellmunt del Priorat
43739,43,43114,Porrera
43740,43,43093,Móra d'Ebre
43746,43,43150,Tivissa
43747,43,43026,Benissanet
43748,43,43067,Ginestar
43749,43,43065,Garcia
43750,43,43060,Flix
43760,43,43095,el Morell
43761,43,43111,la Pobla de Montornès
43762,43,43126,la Riera de Gaià
43763,43,43164,Vespella de Gaià
43764,43,43043,el Catllar
43765,43,43144,la Secuita
43770,43,43094,Móra la Nova
43771,43,43127,Riudecanyes
43772,43,43033,Botarell
43773,43,43017,l'Argentera
43774,43,43151,la Torre de Fontaubella
43775,43,43076,Marçà
43776,43,43040,Capçanes
43777,43,43070,els Guiamets
43780,43,43064,Gandesa
43781,43,43056,la Fatarella
43782,43,43175,Vilalba dels Arcs
43783,43,43110,la Pobla de Massaluca
43784,43,43048,Corbera d'Ebre
43785,43,43032,Bot
43786,43,43022,Batea
43787,43,43041,Caseres
43790,43,43125,Riba-roja d'Ebre
43791,43,43019,Ascó
43792,43,43177,Vinebre
43800,43,43161,Valls
43810,43,43108,el Pla de Santa Maria
43811,43,43036,Cabra del Camp
43812,43,43034,Bràfim
43813,43,43010,Alió
43814,43,43170,Vila-rodona
43815,43,43092,Mont-roig del Camp
43816,43,43120,Querol
43817,43,43113,el Pont d'Armentera
43820,43,43037,Calafell
43830,43,43153,Torredembarra
43839,43,43050,Creixell
43840,43,43905,Salou
43850,43,43038,Cambrils
43860,43,43013,l'Ametlla de Mar
43870,43,43014,Amposta
43877,43,43902,Sant Jaume d'Enveja
43878,43,43078,Masdenverge
43879,43,43014,Amposta
43880,43,43163,el Vendrell
43881,43,43051,Cunit
43882,43,43037,Calafell
43883,43,43131,Roda de Barà
43884,43,43030,Bonastre
43885,43,43135,Salomó
43886,43,43122,Renau
43887,43,43098,Nulles
43890,43,43162,Vandellòs i l'Hospitalet de l'Infant
43891,43,43162,Vandellòs i l'Hospitalet de l'Infant
43892,43,43092,Mont-roig del Camp
43893,43,43012,Altafulla
43894,43,43903,Camarles
43895,43,43906,l'Ampolla
43896,43,43904,L'Aldea
43897,43,43155,Tortosa
44001,44,44216,Teruel
44002,44,44216,Teruel
44003,44,44216,Teruel
44070,44,44070,Teruel (CP 44070)
44071,44,44071,Teruel (CP 44071)
44080,44,44080,Teruel (CP 44080)
44100,44,44009,Albarracín
44110,44,44117,Gea de Albarracín
44111,44,44229,Torres de Albarracín
44112,44,44235,Tramacastilla
44113,44,44163,Noguera de Albarracín
44114,44,44257,Villar del Cobo
44115,44,44120,Guadalaviar
44120,44,44215,Terriente
44121,44,44216,Teruel
44122,44,44127,Jabaloyas
44123,44,44009,Albarracín
44124,44,44159,Moscardón
44125,44,44198,Royuela
44126,44,44109,Frías de Albarracín
44130,44,44263,Villastar
44131,44,44264,Villel
44132,44,44135,Libros
44133,44,44196,Riodeva
44134,44,44218,Tormón
44140,44,44059,Cantavieja
44141,44,44088,"Cuba, La"
44142,44,44126,La Iglesuela del Cid
44143,44,44106,Fortanete
44144,44,44262,Villarroya de los Pinares
44145,44,44021,Allepuz
44146,44,44156,Monteagudo del Castillo
44147,44,44074,Cedrillas
44150,44,44017,Aliaga
44155,44,44001,Ababuj
44156,44,44130,Jorcas
44157,44,44017,Aliaga
44158,44,44017,Aliaga
44159,44,44150,Miravete de la Sierra
44160,44,44016,Alfambra
44161,44,44175,Orrios
44162,44,44216,Teruel
44163,44,44182,Perales del Alfambra
44164,44,44266,Visiedo
44165,44,44028,Argente
44166,44,44200,Rubielos de la Cérida
44167,44,44053,Camañas
44168,44,44062,Cañada Vellida
44169,44,44093,Cuevas de Almudén
44190,44,44216,Teruel
44191,44,44239,Valacloche
44192,44,44216,Teruel
44193,44,44216,Teruel
44194,44,44075,Celadas
44195,44,44216,Teruel
44200,44,44050,Calamocha
44210,44,44050,Calamocha
44211,44,44050,Calamocha
44212,44,44024,Anadón
44213,44,44125,Huesa del Común
44220,44,44035,Barrachina
44221,44,44222,Torrecilla del Rebollar
44222,44,44222,Torrecilla del Rebollar
44223,44,44256,Villanueva del Rebollar de la Sierra
44230,44,44219,Tornos
44231,44,44065,Castejón de Tornos
44232,44,44039,Bello
44233,44,44168,Odón
44300,44,44153,Monreal del Campo
44310,44,44197,Ródenas
44311,44,44258,Villar del Salz
44313,44,44169,Ojos Negros
44314,44,44042,Blancas
44315,44,44190,Pozuel del Campo
44320,44,44033,Báguena
44330,44,44047,Burbáguena
44340,44,44112,Fuentes Claras
44350,44,44056,Caminreal
44357,44,44050,Calamocha
44358,44,44085,Cosa
44359,44,44056,Caminreal
44360,44,44209,Santa Eulalia
44366,44,44174,Orihuela del Tremedal
44367,44,44045,Bronchales
44368,44,44157,Monterde de Albarracín
44369,44,44180,Peracense
44370,44,44076,Cella
44380,44,44261,Villarquemado
44381,44,44228,Torremocha de Jiloca
44382,44,44003,Aguatón
44390,44,44207,San Martín del Río
44391,44,44050,Calamocha
44392,44,44050,Calamocha
44393,44,44232,Torrijo del Campo
44394,44,44046,Bueña
44395,44,44007,Alba
44396,44,44216,Teruel
44397,44,44216,Teruel
44400,44,44158,Mora de Rubielos
44409,44,44070,El Castellar
44410,44,44160,Mosqueruela
44411,44,44193,Puertomingalvo
44412,44,44137,Linares de Mora
44413,44,44244,Valdelinares
44414,44,44165,Nogueruelas
44415,44,44113,Fuentes de Rubielos
44420,44,44143,Manzanera
44421,44,44026,Arcos de las Salinas
44422,44,44002,Abejuela
44423,44,44143,Manzanera
44424,44,44010,Albentosa
44430,44,44240,Valbona
44431,44,44012,Alcalá de la Selva
44432,44,44012,Alcalá de la Selva
44433,44,44121,Gúdar
44440,44,44103,Formiche Alto
44441,44,44103,Formiche Alto
44450,44,44192,"Puebla de Valverde, La"
44459,44,44054,Camarena de la Sierra
44460,44,44210,Sarrión
44470,44,44470,Rubielos De Mora (Estacion)
44477,44,44010,Albentosa
44478,44,44171,Olba
44479,44,44171,Olba
44480,44,44206,San Agustín
44490,44,44101,Ferreruela de Huerva
44491,44,44032,Bádenas
44492,44,44102,Fonfría
44493,44,44138,Loscos
44494,44,44252,Villahermosa del Campo
44495,44,44050,Calamocha
44496,44,44050,Calamocha
44497,44,44208,Santa Cruz de Nogueras
44500,44,44025,Andorra
44509,44,44022,Alloza
44510,44,44191,"Puebla de Híjar, La"
44520,44,44205,Samper de Calanda
44530,44,44122,Híjar
44540,44,44008,Albalate del Arzobispo
44547,44,44029,Ariño
44548,44,44172,Oliete
44549,44,44006,Alacón
44550,44,44014,Alcorisa
44555,44,44183,Pitarque
44556,44,44040,Berge
44557,44,44087,Crivillén
44558,44,44100,Estercuel
44559,44,44096,Ejulve
44560,44,44071,Castellote
44561,44,44212,Seno
44562,44,44071,Castellote
44563,44,44071,Castellote
44564,44,44145,Mas de las Matas
44565,44,44071,Castellote
44566,44,44004,Aguaviva
44570,44,44051,Calanda
44579,44,44107,Foz-Calanda
44580,44,44246,Valderrobres
44586,44,44179,Peñarroya de Tastavins
44587,44,44114,Fuentespalda
44588,44,44037,Beseit / Beceite
44589,44,44187,"Portellada, La"
44590,44,44031,Azaila
44591,44,50021,Almochuel
44591,50,50021,Almochuel
44592,44,44067,Castelnou
44593,44,44237,Urrea de Gaén
44594,44,44241,Valdealgorfa
44595,44,44247,Valjunquera
44596,44,44108,"Fresneda, La"
44597,44,44225,Torre del Compte
44600,44,44013,Alcañiz
44610,44,44049,Calaceite
44620,44,44245,Valdeltormo
44621,44,44147,Mazaleón
44622,44,44027,Arenys de Lledó / Arens de Lledó
44623,44,44086,Cretas
44624,44,44141,Lledó
44630,44,44068,Castelserás
44640,44,44080,"Codoñera, La"
44641,44,44230,Torrevelilla
44642,44,44038,Bellmunt de Mesquí / Belmonte de San José
44643,44,44061,"Cañada de Verich, La"
44650,44,44105,Fórnoles
44651,44,44077,"Cerollera, La"
44652,44,44154,Monroyo
44653,44,44223,Torre de Arcas
44660,44,44013,Alcañiz
44661,44,44013,Alcañiz
44700,44,44155,Montalbán
44706,44,44066,Castel de Cabra
44707,44,44063,Cañizar del Olivar
44708,44,44176,Palomar de Arroyos
44709,44,44155,Montalbán
44710,44,44195,Rillo
44711,44,44111,Fuentes Calientes
44712,44,44195,Rillo
44720,44,44177,Pancrudo
44721,44,44085,Cosa
44730,44,44144,Martín del Río
44740,44,44267,Vivel del Río Martín
44741,44,44110,Fuenferrada
44742,44,44267,Vivel del Río Martín
44750,44,44144,Martín del Río
44760,44,44238,Utrillas
44769,44,44238,Utrillas
44770,44,44099,Escucha
44779,44,44099,Escucha
44780,44,44161,Muniesa
44790,44,44043,Blesa
44791,44,44084,Cortes de Aragón
44792,44,44011,Alcaine
44793,44,44203,Salcedillo
45001,45,45168,Toledo
45002,45,45168,Toledo
45003,45,45168,Toledo
45004,45,45168,Toledo
45005,45,45168,Toledo
45006,45,45168,Toledo
45007,45,45168,Toledo
45008,45,45168,Toledo
45070,45,45070,Toledo (CP 45070)
45071,45,45071,Toledo (CP 45071)
45080,45,45080,Toledo (CP 45080)
45100,45,45163,Sonseca
45109,45,45124,Orgaz
45110,45,45001,Ajofrín
45111,45,45052,Cobisa
45112,45,45023,Burguillos de Toledo
45113,45,45057,Chueca
45114,45,45096,Mazarambroz
45120,45,45098,Menasalbas
45121,45,45098,Menasalbas
45122,45,45016,Argés
45123,45,45083,Layos
45124,45,45042,Casasbuenas
45125,45,45140,Pulgar
45126,45,45055,Cuerva
45127,45,45182,"Ventas con Peña Aguilera, Las"
45128,45,45098,Menasalbas
45130,45,45113,"Navalucillos, Los"
45138,45,45113,"Navalucillos, Los"
45139,45,45113,"Navalucillos, Los"
45140,45,45112,"Navalmorales, Los"
45150,45,45109,Navahermosa
45159,45,45075,Hontanar
45160,45,45070,Guadamur
45161,45,45133,Polán
45162,45,45116,Noez
45163,45,45174,Totanés
45164,45,45067,Gálvez
45165,45,45151,San Martín de Montalbán
45170,45,45152,San Martín de Pusa
45179,45,45194,Villarejo de Montalbán
45180,45,45031,Camarena
45181,45,45032,Camarenilla
45182,45,45015,Arcicóllar
45183,45,45183,"Ventas de Retamosa, Las"
45190,45,45107,Nambroca
45191,45,45107,Nambroca
45200,45,45081,Illescas
45210,45,45205,Yuncos
45211,45,45145,Recas
45212,45,45085,Lominchar
45213,45,45127,Palomeque
45214,45,45047,Cedillo del Condado
45215,45,45199,"Viso de San Juan, El"
45216,45,45038,Carranque
45217,45,45176,Ugena
45220,45,45201,Yeles
45221,45,45064,Esquivias
45222,45,45021,Borox
45223,45,45161,Seseña
45224,45,45161,Seseña
45230,45,45119,Numancia de la Sagra
45240,45,45002,Alameda de la Sagra
45250,45,45014,Añover de Tajo
45260,45,45196,Villaseca de la Sagra
45270,45,45102,Mocejón
45280,45,45122,Olías del Rey
45290,45,45128,Pantoja
45291,45,45051,Cobeja
45292,45,45196,Villaseca de la Sagra
45300,45,45121,Ocaña
45310,45,45198,Villatobas
45311,45,45059,Dosbarrios
45312,45,45026,Cabañas de Yepes
45313,45,45202,Yepes
45314,45,45050,Ciruelos
45340,45,45123,Ontígola
45350,45,45115,Noblejas
45360,45,45195,Villarrubia de Santiago
45370,45,45156,Santa Cruz de la Zarza
45400,45,45106,Mora
45410,45,45193,Villanueva de Bogas
45420,45,45012,Almonacid de Toledo
45430,45,45094,Mascaraque
45440,45,45190,Villaminaya
45450,45,45124,Orgaz
45460,45,45090,Manzaneque
45470,45,45200,"Yébenes, Los"
45479,45,45092,Marjaliza
45480,45,45200,"Yébenes, Los"
45489,45,45489,Quintos Del Pizarro
45500,45,45173,Torrijos
45510,45,45066,Fuensalida
45511,45,45077,Huecas
45512,45,45134,Portillo de Toledo
45513,45,45157,Santa Cruz del Retamar
45514,45,45143,Quismondo
45515,45,45091,Maqueda
45516,45,45136,"Puebla de Montalbán, La"
45517,45,45062,Escalonilla
45518,45,45069,Gerindote
45519,45,45118,Novés
45520,45,45188,Villaluenga de la Sagra
45521,45,45024,Burujón
45522,45,45003,Albarreal de Tajo
45523,45,45004,Alcabón
45524,45,45147,Rielves
45525,45,45018,Barcience
45526,45,45901,Santo Domingo-Caudilla
45529,45,45203,Yuncler
45530,45,45101,Miguel Esteban
45531,45,45036,Carmena
45532,45,45039,Carriches
45533,45,45037,"Carpio de Tajo, El"
45534,45,45095,"Mata, La"
45540,45,45066,Fuensalida
45541,45,45100,Mesegar de Tajo
45542,45,45040,"Casar de Escalona, El"
45543,45,45126,Otero
45544,45,45058,Domingo Pérez
45560,45,45125,Oropesa
45567,45,45082,Lagartera
45568,45,45184,"Ventas de San Julián, Las"
45569,45,45125,Oropesa
45570,45,45138,"Puente del Arzobispo, El"
45571,45,45007,Alcolea de Tajo
45572,45,45172,Torrico
45573,45,45111,Navalmoralejo
45574,45,45065,"Estrella, La"
45575,45,45010,Aldeanueva de San Bartolomé
45576,45,45010,Aldeanueva de San Bartolomé
45577,45,45139,Puerto de San Vicente
45578,45,45033,"Campillo de la Jara, El"
45580,45,45028,Calera y Chozas
45588,45,45073,Herreruela de Oropesa
45589,45,45029,Caleruela
45590,45,45088,Magán
45591,45,45204,Yunclillos
45592,45,45025,Cabañas de la Sagra
45593,45,45019,Bargas
45594,45,45189,Villamiel de Toledo
45600,45,45125,Oropesa
45610,45,45110,Navalcán
45611,45,45130,Parrillas
45612,45,45181,Velada
45613,45,45165,Talavera de la Reina
45614,45,45165,Talavera de la Reina
45620,45,45105,Montesclaros
45621,45,45160,Segurilla
45622,45,45097,Mejorada
45630,45,45114,Navamorcuende
45631,45,45011,Almendral de la Cañada
45632,45,45159,Sartajada
45633,45,45079,"Iglesuela, La"
45634,45,45022,Buenaventura
45635,45,45164,Sotillo de las Palomas
45636,45,45093,Marrupe
45637,45,45049,Cervera de los Montes
45638,45,45132,Pepino
45640,45,45144,"Real de San Vicente, El"
45641,45,45043,Castillo de Bayuela
45642,45,45035,Cardiel de los Montes
45643,45,45068,Garciotum
45644,45,45120,Nuño Gómez
45645,45,45074,Hinojosa de San Vicente
45646,45,45154,San Román de los Montes
45650,45,45063,Espinoso del Rey
45651,45,45170,Torrecilla de la Jara
45652,45,45146,Retamoso de la Jara
45653,45,45155,Santa Ana de Pusa
45654,45,45150,San Bartolomé de las Abiertas
45660,45,45020,Belvís de la Jara
45661,45,45009,Aldeanueva de Barbarroya
45662,45,45006,Alcaudete de la Jara
45663,45,45072,"Herencias, Las"
45664,45,45072,"Herencias, Las"
45670,45,45108,"Nava de Ricomalillo, La"
45671,45,45162,Sevilleja de la Jara
45672,45,45162,Sevilleja de la Jara
45673,45,45162,Sevilleja de la Jara
45674,45,45148,Robledo del Mazo
45675,45,45148,Robledo del Mazo
45676,45,45148,Robledo del Mazo
45677,45,45148,Robledo del Mazo
45678,45,45148,Robledo del Mazo
45680,45,45046,Cebolla
45681,45,45681,Illan De Vacas (Pueblo)
45682,45,45048,"Cerralbos, Los"
45683,45,45045,Cazalegas
45684,45,45086,Lucillos
45685,45,45104,Montearagón
45686,45,45028,Calera y Chozas
45687,45,45005,Alcañizo
45690,45,45137,"Pueblanueva, La"
45691,45,45137,"Pueblanueva, La"
45692,45,45089,Malpica de Tajo
45693,45,45089,Malpica de Tajo
45694,45,45165,Talavera de la Reina
45695,45,45028,Calera y Chozas
45700,45,45053,Consuegra
45710,45,45087,Madridejos
45720,45,45034,Camuñas
45730,45,45187,Villafranca de los Caballeros
45740,45,45197,Villasequilla
45749,45,45191,Villamuelas
45750,45,45026,Cabañas de Yepes
45760,45,45071,"Guardia, La"
45770,45,45149,"Romeral, El"
45780,45,45166,Tembleque
45789,45,45175,Turleque
45790,45,45141,Quero
45800,45,45142,Quintanar de la Orden
45810,45,45192,Villanueva de Alcardete
45820,45,45167,"Toboso, El"
45830,45,45101,Miguel Esteban
45840,45,45135,"Puebla de Almoradiel, La"
45850,45,45186,"Villa de Don Fadrique, La"
45860,45,45185,Villacañas
45870,45,45084,Lillo
45880,45,45054,Corral de Almaguer
45890,45,45027,Cabezamesada
45900,45,45013,Almorox
45908,45,45008,Aldea en Cabo
45909,45,45157,Santa Cruz del Retamar
45910,45,45061,Escalona
45917,45,45117,Nombela
45918,45,45131,Pelahustán
45919,45,45076,Hormigos
45920,45,45171,"Torre de Esteban Hambrán, La"
45930,45,45099,Méntrida
45940,45,45180,Valmojado
45950,45,45041,Casarrubios del Monte
45960,45,45056,Chozas de Canales
46001,46,46250,Valencia
46002,46,46250,Valencia
46003,46,46250,Valencia
46004,46,46250,Valencia
46005,46,28079,Madrid
46006,46,46250,Valencia
46007,46,46250,Valencia
46008,46,46250,Valencia
46009,46,46250,Valencia
46010,46,46250,Valencia
46011,46,46250,Valencia
46012,46,46250,Valencia
46013,46,46250,Valencia
46014,46,46250,Valencia
46015,46,46250,Valencia
46016,46,46237,Tavernes Blanques
46017,46,46250,Valencia
46018,46,46250,Valencia
46019,46,46250,Valencia
46020,46,46250,Valencia
46021,46,46250,Valencia
46022,46,46250,Valencia
46023,46,46250,Valencia
46024,46,46250,Valencia
46025,46,46250,Valencia
46026,46,46250,Valencia
46035,46,46250,Valencia
46070,46,46070,Valencia (CP 46070)
46071,46,46071,Valencia (CP 46071)
46080,46,46080,Valencia (CP 46080)
46100,46,46078,Burjassot
46110,46,46135,Godella
46111,46,46216,Rocafort
46112,46,46250,Valencia
46113,46,46171,Moncada
46114,46,46260,Vinalesa
46115,46,46025,Alfara del Patriarca
46116,46,46116,Masias
46117,46,46070,Bétera
